address,retained_20_x,degree_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,weighted_degree_global,retained_15_y,not_retained_15_y,retained_20_x,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,clustering_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,betweenness_global,retained_15_y,not_retained_15_y,retained_20,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,community_size,degree_community,weighted_degree_community,clustering_community,betweenness_community,degree_mean_comm,degree_std_comm,weighted_degree_mean_comm,weighted_degree_std_comm,clustering_mean_comm,clustering_std_comm,betweenness_mean_comm,betweenness_std_comm,cycle_3node_user_count,reciprocal_user_count,cycle_3node_avg_gap_days,reciprocal_avg_gap_days,cyclic_status
0x005F1a724F5064ef7b4D54979225369d3F50EAda,0,0.0019349845201238,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1165.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,398,5,1165.0,0.9,0.0,5.125628140703518,19.033956041819746,1557.7336683417086,8855.101664895747,0.4281881051322502,0.4368645841528099,0.0021402620307092,0.0183472783747194,12.0,,,,cyclic
0x0060db314328a4540609f88FC266829e9E6e0dD2,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,747,2,30.0,0.0,0.0,7.421686746987952,15.655137687834795,844.2947791164657,3765.298262383024,0.3442538886997847,0.3884959054532184,0.0032683215604078,0.017834170614216,,1.0,,,cyclic
0x00661785611143b23b4fcbCa641172217d36bE2e,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,1,400.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,,,,acyclic
0x006830532CDdD5d2Ec021Df92E05f18FC5750EcA,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,3,440.0,1.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,3.0,1.0,,0.002440427060185185,cyclic
0x006B711787f3708A3b03732E86d5F55b3fEC4ff9,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,1,400.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,,,,acyclic
0x006D3635aB3749BdDC8d65C455DAa57B3F3B1846,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,150.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2.234323065189585e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,3,150.0,0.0,0.0235960272529126,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,,1.0,,0.006431174872685185,cyclic
0x006D4a376d97CaaAe57FcCBb303FfF66961bb9F7,0,0.0085139318885448,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,27061.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2222222222222222,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7.074870076603572e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,20,16561.0,0.2573529411764705,0.0005424690022539,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,54.0,3.0,13.081629327810328,1.837933893136574,cyclic
0x00715b9Bec6C27167a69943FeAC52be544F7b268,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1923,3,440.0,1.0,0.0,4.659386375455018,20.012871743438385,2154.0359438377536,15437.67906776825,0.3725933856724794,0.4488066467496989,0.0006185923905106,0.006487254628877,3.0,1.0,31.013885652980324,0.003622121550925926,cyclic
0x007816723852B965BF4610dc5e295910A653c329,0,0.028250773993808,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,89598.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1355695317959468,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0011130077180788,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,73,89598.0,0.1355695317959468,0.0150450068560284,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,525.0,19.0,22.540857275045123,8.801181171550317,cyclic
0x00797fE3Ab0Df5e3d2108A2fAE3d3AC921D9cD80,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2499,1,50.0,0.0,0.0,4.510604241696679,14.894779997434542,2100.224665866346,13485.484495579558,0.2490493125267865,0.3763440658084806,0.0004880876715648,0.0039032754047014,,,,,acyclic
0x007Be532dBfd0d5b4C3d1EF0689358409dF038e3,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,1,1.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x007C940959B26b14c7fE45F79f7D64A32121D058,0,0.0193498452012383,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,34094.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1382575757575757,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0004306135957149,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,50,34094.0,0.1382575757575757,0.0057233697485475,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,408.0,17.0,35.91214061526441,12.532921629933863,cyclic
0x007Ea1e06DA46cD54D49d788Aa1DF14dbd07953e,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,60.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1059,1,60.0,0.0,0.0,4.572237960339943,12.338147760761483,1803.8318980169968,8780.367231625758,0.2928917965603501,0.4052778927100568,0.0010675782221108,0.0064964567589515,,,,,acyclic
0x007f3cdD3C3F6789bbcb74fFD42Df98F62D1Cca5,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,521,3,440.0,1.0,0.0,3.9616122840690977,18.259835718660344,1173.6804222648752,5771.594667056816,0.2884699454321432,0.4232625474414213,0.0015948724776235,0.0159782777872594,3.0,1.0,14.678664748090277,0.0010900684375,cyclic
0x008046E422955f3c314b5EC3619A8c5bfEF7bFa4,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,540.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4.377728603749138e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,4,540.0,0.6666666666666666,1.997958836959583e-05,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,1.0,,0.09014918428240741,cyclic
0x0080753DF5C38323A950D018e70E0Edaf281Cec6,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,56,1,400.0,0.0,0.0,2.7857142857142856,6.797631367453829,2800.214285714286,7646.418825982373,0.1509228871728871,0.3538365748671589,0.0053571428571428,0.0264891011836259,,,,,acyclic
0x0081aE183eB539BBc537632787554a466414b6d5,0,0.0030959752321981,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,8250.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0476190476190476,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,8.06395069565163e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,8,8250.0,0.0476190476190476,0.0006353476155551,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,1.0,,73.84465408046296,cyclic
0x00873bE3b1f88c3E6936237809A56a05073540Fa,0,0.044891640866873,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,36741.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3929971988795518,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0001861061359913,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,271,114,35683.0,0.4093446958565971,0.0178756982440545,41.37269372693727,38.88850910609377,19542.952029520296,45191.39410577656,0.5790060438927326,0.2710353827769278,0.0043314621498135,0.0099304241213693,3291.0,31.0,32.311810275972945,37.3780547780938,cyclic
0x0087E2Ca665bb0eB46dFe24B2424BA8Cb1Bb834d,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,83.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,317,2,83.0,1.0,0.0,3.659305993690852,7.67191265726015,1706.0252365930598,6917.066183575857,0.2627113304217254,0.4044285009857023,0.0013740176420366,0.0061731901459871,,,,,acyclic
0x008834e98128c4d07bba87636a42145D0aeF54e4,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1059,1,400.0,0.0,0.0,4.572237960339943,12.338147760761483,1803.8318980169968,8780.367231625758,0.2928917965603501,0.4052778927100568,0.0010675782221108,0.0064964567589515,,,,,acyclic
0x0089D250468Bb2a892d58816d08789c1168C0722,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,37.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,398,2,37.0,1.0,0.0,5.125628140703518,19.033956041819746,1557.7336683417086,8855.101664895747,0.4281881051322502,0.4368645841528099,0.0021402620307092,0.0183472783747194,,,,,acyclic
0x008bf1fd0bf035a70D3A111735B457119662e622,1,0.0011609907120743,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,520.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5.43469296851831e-08,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1008,3,520.0,0.0,3.275868209170412e-05,34.654761904761905,56.02317098604411,35958.47420634921,82309.0801823473,0.4190144057988976,0.3139338996057366,0.001586262363086,0.0104162131503995,,1.0,,0.11675577388888889,cyclic
0x008c27500a193c9D52c80748a16B0107E312D755,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,521,3,440.0,1.0,0.0,3.9616122840690977,18.259835718660344,1173.6804222648752,5771.594667056816,0.2884699454321432,0.4232625474414213,0.0015948724776235,0.0159782777872594,3.0,1.0,5.53666489087963,0.0010124416782407407,cyclic
0x0091d7141245d6Ff2b49935cD2c11f6d5fa5acf3,0,0.0096749226006191,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,19129.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4380952380952381,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.286756268173049e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,25,19129.0,0.4380952380952381,0.0003557216231367,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,156.0,10.0,8.622745602014533,0.014864871300925928,cyclic
0x009371529de63109db67D131B522FE0CdEa87722,0,0.1942724458204334,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,566245.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0925003573352684,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0055528970158175,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1008,456,447402.0,0.1089670365535248,0.0924058899127406,34.654761904761905,56.02317098604411,35958.47420634921,82309.0801823473,0.4190144057988976,0.3139338996057366,0.001586262363086,0.0104162131503995,7512.0,75.0,42.14811151051322,27.92978932271867,cyclic
0x0093D050FB0b57Aecc671252dDB6a14bfd8259e4,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x00955047dF2F4fB9fb001d56f3098E8CD2fa99aA,0,0.0073529411764705,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4600.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3111111111111111,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0001982687976846,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,15,3000.0,0.3214285714285714,0.0026363233283788,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,69.0,9.0,11.033909559538616,3.913881556652199,cyclic
0x009587B373229350bb95ed46f1DB7680d591a23C,0,0.0042569659442724,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0009246618643669,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,11,500.0,0.0,0.0107863741084375,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,5.0,,0.0035363513773148145,cyclic
0x009EE9d8BE551534349D3BecB6cf6C7E19c7b8B8,0,0.0046439628482972,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1995.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3787878787878788,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7.190299901062049e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,11,1993.0,0.4181818181818181,4.9817905457131935e-05,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,12.0,,,,cyclic
0x00A365Cc5F6EEdc2ab37E12158B6abf0b199a27F,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x00A48649e8D1A79D9A99bAB392037B5E619f632a,0,0.0147058823529411,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,21846.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1976284584980237,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0002477699049302,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,31,11246.0,0.2156862745098039,0.0019319782791623,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,204.0,15.0,43.07509594892391,10.091250448800507,cyclic
0x00AAf80e14c224f1E2d68501d10d9d0bdbeEdd8c,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1008,1,400.0,0.0,0.0,34.654761904761905,56.02317098604411,35958.47420634921,82309.0801823473,0.4190144057988976,0.3139338996057366,0.001586262363086,0.0104162131503995,,,,,acyclic
0x00Af9b9146899640689465788Fd8a71fda3e29b9,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1923,1,100.0,0.0,0.0,4.659386375455018,20.012871743438385,2154.0359438377536,15437.67906776825,0.3725933856724794,0.4488066467496989,0.0006185923905106,0.006487254628877,,,,,acyclic
0x00AffD08755f2B7C4490571Bb86d8483E9c5D6d6,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,1,400.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x00B218FAe2002e5b09C81451dE3Db52931AFe4D5,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,560.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1154,3,300.0,1.0,0.0,7.492201039861352,14.07317112599388,5310.242634315425,17469.94399961194,0.4212308719793363,0.4176418790607702,0.0007926305555263,0.003190893863898,3.0,1.0,8.434180530329861,3.221501926064815,cyclic
0x00Bc9BFbD437FCD7f979ebB9A4acD447Fbdb030B,0,0.0147058823529411,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,19797.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.119047619047619,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0002501140465591,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,27,13347.0,0.1212121212121212,0.0021473225292675,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,126.0,10.0,15.914830012890143,3.0563397263213736,cyclic
0x00C0CaC376AF557B7Cc3cC3eE94565fE8718ccEB,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,394.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4.776065712838458e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,2,4.0,0.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,3.0,1.0,,0.0019491816203703702,cyclic
0x00C395a0F2Fc1939C8EE16DE24c2dCAE6d2D4270,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1147,1,400.0,0.0,0.0,5.743679163034002,17.701782126834274,2380.003487358326,10143.507753545398,0.4678691701954433,0.4623422753775169,0.001737500003239,0.0128019210839385,,,,,acyclic
0x00C5A0faBF7C9E7604B0c7207b4ab1A300Ab3d11,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,55.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2.009563679746963e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,141,3,55.0,0.0,0.0032631038026721,4.723404255319149,9.696911425057484,1393.7304964539007,3214.3266099481034,0.3746522139602822,0.4300541253276939,0.007031699868069,0.036632797814513,,1.0,,0.0015638077546296296,cyclic
0x00C76B2Ef913646c9551804Ed589a016d5A032b6,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2499,2,30.0,0.0,0.0,4.510604241696679,14.894779997434542,2100.224665866346,13485.484495579558,0.2490493125267865,0.3763440658084806,0.0004880876715648,0.0039032754047014,,1.0,,5.101210096932871,cyclic
