consensus_community_id,degree_mean,degree_std,weighted_degree_mean,weighted_degree_std,clustering_mean,clustering_std,betweenness_mean,betweenness_std
190,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
191,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
192,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
193,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
194,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
195,1.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0
196,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
197,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
198,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
199,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
200,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
201,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
202,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
203,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
204,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
205,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
206,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
207,1.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0
208,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
209,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
210,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
211,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
212,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
213,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
214,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
215,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
216,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
217,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
218,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
219,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
220,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
221,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
222,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
223,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
224,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
225,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0
226,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
227,2.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0
228,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
229,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
230,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
231,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
232,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
233,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
