user,motif_type,peers,avg_time_gap_sec
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x429a028322857400Fc2C89afe1019Ac82dF67E73', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",4315426.9541905
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x429a028322857400Fc2C89afe1019Ac82dF67E73', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",10018542.9820555
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x429a028322857400Fc2C89afe1019Ac82dF67E73', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",8863076.429277
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3B8D85D97FB708F58cf73d172f8efE8Ca972fE17', '0x8B749C23268D7931D745ac8E35602bcD09a8eB7f')",1079368.086331
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x8B749C23268D7931D745ac8E35602bcD09a8eB7f')",996895.254588
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8B749C23268D7931D745ac8E35602bcD09a8eB7f', '0xd087DD9b84459079C8C1509ba36619Ff245b6198')",1868741.917846
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8B749C23268D7931D745ac8E35602bcD09a8eB7f', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",4186843.117889
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x295E93Bf57cC429fac41ca4AA1f87102009FCB37', '0x29bbB92F7858d0A493D890711cABE5F0BCb90796')",3405803.5006285002
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x295E93Bf57cC429fac41ca4AA1f87102009FCB37', '0xCEA0249766e63AE80675c136D50605F313066a61')",4228628.5031885
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x295E93Bf57cC429fac41ca4AA1f87102009FCB37', '0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5')",3416109.4297080003
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x7E3b23b6D6B33ddB9Da47b8f5049767290f95899', '0xC66c2782eEca53A22134433cE110822eBe325a0e')",1994838.7032055
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xC66c2782eEca53A22134433cE110822eBe325a0e')",2022357.8761075
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3FD6bF9C5dCBE2f27C1488d79ea9f2034b4B9665', '0xC66c2782eEca53A22134433cE110822eBe325a0e')",4055592.1021165
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x3B8D85D97FB708F58cf73d172f8efE8Ca972fE17')",1159763.1192299998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3B8D85D97FB708F58cf73d172f8efE8Ca972fE17', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",3840347.390045
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x068d4E5Ad91B4f451BCa665489aD0ec171435F8d', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",4008522.6616045
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",3672913.992778
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",2586284.0670945
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",2497964.807531
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",2498536.404071
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC')",2574753.7057415
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",1879785.7251884998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xC10fF4f7dA801a365a75516E9a0763F82333E6F8')",2276807.6291925
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x12fC541d205ec0425F424fcd47b788aC80110999', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",9425614.118171
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",868987.5029175
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x914caA04a1bAC38065F26b18c12100B002252b50', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1904965.96266
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x914caA04a1bAC38065F26b18c12100B002252b50', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",2039675.486629
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x914caA04a1bAC38065F26b18c12100B002252b50', '0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC')",2898672.834866
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x7E3b23b6D6B33ddB9Da47b8f5049767290f95899', '0x96c09e5BA5692534d16163e3749c4A4dBe1178F6')",1075043.5579279999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",2116356.6426695
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",790220.6029435
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",867229.1754744999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",854328.3371105
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90')",1455720.5616974998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xd087DD9b84459079C8C1509ba36619Ff245b6198')",667804.2281134999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC')",1945354.1671705
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xce9F92f43407687da5131d807657228548F921aA')",489920.39345850004
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3770992.462605
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8979B16327fc362B2991344Ae8614F223E0AFa33', '0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC')",1945012.8231064999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8979B16327fc362B2991344Ae8614F223E0AFa33', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3770651.1185410004
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3d4954143905471CD1C43F76392524c4eE0c39af', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",3037877.8852055
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8979B16327fc362B2991344Ae8614F223E0AFa33', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",3369105.225172
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",1343662.0552524999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8F81018B32064bE23B431Cc638c4a1d6BE1F4503', '0xafF59dF8Cd2702F667eeB219f22c555c754b9693')",991301.7961525
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",906000.81643
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",1464610.6005934998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",639682.5369734999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0x42349123f6d6516a5De1B7A4a6e4Bb8A677C7F92')",1246861.3109295
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0xb0997600D227Ba553d5df641a685BE5208fC81db')",989423.4332315
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x29bbB92F7858d0A493D890711cABE5F0BCb90796')",3634691.2916019997
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",4582143.701987
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E')",1244589.443702
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90')",1467585.2144185002
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",611478.361091
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0xC66c2782eEca53A22134433cE110822eBe325a0e')",2161230.0947805
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",873308.469839
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x8B749C23268D7931D745ac8E35602bcD09a8eB7f')",1090037.6189525
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",3024580.453942
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5')",1471654.020048
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0xCEA0249766e63AE80675c136D50605F313066a61')",3073093.2578895
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0xD81d02aA6f7bd710D6049911cf99BdCFeD0Fe874')",3212086.6382230003
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x3d4954143905471CD1C43F76392524c4eE0c39af')",3113484.0877735
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x18aB2Cf7ddEbaBeF2Dc2267C60bB7bB7CD0682D1', '0x85852BF6dc0dCd47af8cF9aD004EBbf95fEF22a6')",3459537.4805840002
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",1723523.5317964999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xd087DD9b84459079C8C1509ba36619Ff245b6198')",1559218.922242
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x490C51B130ed9660890425D4F16C68EF714f3f15')",5428277.8320855005
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xabC8B4f82F4E0F32CD7d0957E28E41f8b0529Ef6')",1600159.5353950001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xce9F92f43407687da5131d807657228548F921aA')",963685.681051
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",1941252.250403
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5')",2118953.454264
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",2339315.354727
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x3d4954143905471CD1C43F76392524c4eE0c39af')",2588125.555476
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x70B4F2F7CB0C3F07c8746D631B3717Dc4eE6FFeb')",2714850.4650395
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xA40007659CcB98A31646436672E3cE0b30D941DF')",3012715.801221
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xCEA0249766e63AE80675c136D50605F313066a61')",3061228.6051685
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x60e58960eCCD0bd45f9E563D74DDdC677Bc75794')",3417053.6480065
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x09e6460dBC1CaEa70755Ae57C5720dedcaF536fA', '0x0B1660298be52C745714378C2B6a450FE8234354')",1938850.9826365001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x09e6460dBC1CaEa70755Ae57C5720dedcaF536fA', '0x29bbB92F7858d0A493D890711cABE5F0BCb90796')",2090913.7786315
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x09e6460dBC1CaEa70755Ae57C5720dedcaF536fA', '0x6Dcdd80eab967937DB53544dB4a6FDb69a340be5')",1382784.7267989998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x09e6460dBC1CaEa70755Ae57C5720dedcaF536fA', '0x3d4954143905471CD1C43F76392524c4eE0c39af')",4546830.358413
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x8979B16327fc362B2991344Ae8614F223E0AFa33', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",472099.9852755
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",3021763.681831
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",2075260.906615
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFeeae8619e0524D2D586f3d35188FBA871CD6461', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",524353.456826
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",1378538.0538555
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",2118041.7400325
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xC10fF4f7dA801a365a75516E9a0763F82333E6F8', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",1212849.3581949999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",780604.1982015
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x490C51B130ed9660890425D4F16C68EF714f3f15', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",5351095.324243501
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x12fC541d205ec0425F424fcd47b788aC80110999', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",2765902.9835550003
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFeeae8619e0524D2D586f3d35188FBA871CD6461', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",2937694.3747555
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",6310717.947578999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFeeae8619e0524D2D586f3d35188FBA871CD6461', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",4759465.976888999
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x4e25299ceD284B3405aE814A2073EB484e8172a7', '0xFeeae8619e0524D2D586f3d35188FBA871CD6461')",6223070.5942195
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",321.3636835
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x092e4a029e6E2785483764FfB8391EaEa170a9fF')",2715943.702023
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x7c361924Bf16ef8688FfD1bE80be53Db81f94aa8')",904319.117798
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x5fe49C19e74Af46053C9dD1eA44f5755Ee643b90')",1339318.2907834998
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0xCc9c78C92f796962a1290e423Ba72f62b5dF31DC')",1472221.1282415001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x4E1705588D550AD98c9BE0F554e1e8e0FCd2303C')",2943997.3416935
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0137C2D71682892e3b5a9249d4461E6988DF4E14', '0x3d4954143905471CD1C43F76392524c4eE0c39af')",2724562.415493
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xD81d02aA6f7bd710D6049911cf99BdCFeD0Fe874')",2995793.6334034996
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",2756359.1706125
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xe6f7Aed76ceF4f8D71513ad299f5ec0835339c74')",940289.5294720001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3E3d9f6c76179998163eA65f296007c08095A034', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",1274539.147481
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x61C2c1d9235bc56E225dE54aEFF06B0B403a2a9f', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",1274756.631399
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x3FD6bF9C5dCBE2f27C1488d79ea9f2034b4B9665', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",2885202.3736225003
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",5480958.181446
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xf03e8670D1e03F2c36CC2f7b9a9C9dBd4B6f8d5B')",1471775.5823825
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x278Cae154D50421d72A3BE31BF0a17bA95a299be', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",1735050.6095405
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",2420632.4164894996
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xf4e94AfA6340D8544Aebc30b6f5882905EC79c7f')",2672289.863537
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xafCC8e7400aFdC840Cc74FEe8bD54a55193E349f')",2765377.0790045
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",4100960.571428
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x4e25299ceD284B3405aE814A2073EB484e8172a7', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",5957666.083001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xfF4Bbc3b113645b352BF969825fC980DA1D6bccf')",4525408.148839
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xA3078ADF37c6CE0cD5F340F331826F2f6BEBa137', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",6082789.7128595
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x1325176485F797CC40f53a0CFc2AE712f599b02D', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",8249748.201156
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8', '0xd9c17c926722950FE5FBf3a6AfEC1D20f76c0D00')",10015923.795115001
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x48f8B6B7b744Da4293F94c4E51ED4d143482fBba', '0xFc685Fd277e6C12E0285d9Beb347FEC4AE2931a8')",10017639.329974
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2755772.5494130002
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x0ccA8b64D999E0cF6e04E55A467F481EdF1f99eC')",2341521.708979
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",2460654.2550625
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E')",1153261.3238125
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xC74376037EA1e7672b928e1B8b66043cdCAd9cc6')",3024204.059411
0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435,cycle_3node,"('0x0Ea500264133226dEb742F3276508f9085EB1190', '0xFeCbc325Ea7bd25d7Fb25F2664152c801e3160b1')",2500844.36829
